curso_codigo,curso_nome,masc_branca,masc_preta,masc_parda,fem_branca,fem_preta,fem_parda
18042,PEDAGOGIA,5,1,2,86,8,39
18091,PEDAGOGIA,3,1,5,52,13,56
18114,PEDAGOGIA,6,1,26,48,19,188
18142,PEDAGOGIA,3,2,2,95,7,22
18215,PEDAGOGIA,7,2,6,57,6,59
18284,PEDAGOGIA,4,1,2,43,14,36
18300,PEDAGOGIA,0,0,0,0,4,5
18303,PEDAGOGIA,16,16,34,216,93,409
18346,PEDAGOGIA,16,0,9,200,32,113
18349,PEDAGOGIA,14,3,2,237,21,58
18383,PEDAGOGIA,7,2,4,49,20,54
18410,PEDAGOGIA,27,2,22,86,10,51
18414,PEDAGOGIA,19,4,4,107,10,62
18417,PEDAGOGIA,9,5,8,77,10,79
18694,PEDAGOGIA,1,2,1,37,4,13
18796,PEDAGOGIA,1,0,0,17,1,10
18947,PEDAGOGIA,1,1,11,49,12,103
19039,PEDAGOGIA,0,2,8,6,6,78
19040,PEDAGOGIA,7,21,13,45,111,61
19041,PEDAGOGIA,5,16,9,2,35,25
19225,PEDAGOGIA,0,1,0,80,7,5
19234,PEDAGOGIA,4,0,2,157,14,29
19300,PEDAGOGIA,3,3,2,46,39,70
19338,PEDAGOGIA,2,0,1,30,1,2
19346,PEDAGOGIA,3,0,0,106,10,1
19407,PEDAGOGIA,10,1,0,188,1,26
19534,PEDAGOGIA,0,0,0,52,7,31
19565,PEDAGOGIA,1,0,2,11,9,6
19594,PEDAGOGIA,0,0,14,22,5,152
19596,PEDAGOGIA,1,0,1,12,2,14
19614,PEDAGOGIA,5,1,2,82,9,24
19626,PEDAGOGIA,4,0,0,75,3,5
19668,PEDAGOGIA,4,0,0,71,1,3
19717,PEDAGOGIA,6,0,2,193,13,21
19724,PEDAGOGIA,4,0,3,18,12,83
19733,PEDAGOGIA,7,4,15,55,25,99
19758,PEDAGOGIA,1,0,0,10,0,2
19759,PEDAGOGIA,5,1,10,106,22,129
19768,PEDAGOGIA,7,0,1,30,3,16
19770,PEDAGOGIA,6,1,2,189,12,59
19778,PEDAGOGIA,7,20,28,50,49,174
19795,PEDAGOGIA,4,0,0,83,0,2
19800,PEDAGOGIA,15,16,6,177,55,25
19802,PEDAGOGIA,0,0,0,1,0,3
19813,PEDAGOGIA,6,0,7,127,27,80
19823,PEDAGOGIA,8,1,4,241,3,31
19854,PEDAGOGIA,27,2,11,312,12,104
19874,PEDAGOGIA,2,0,1,72,2,10
19879,PEDAGOGIA,0,0,0,63,1,6
19885,PEDAGOGIA,5,0,0,73,3,9
19911,PEDAGOGIA,2,1,16,30,5,128
19914,PEDAGOGIA,0,1,0,45,2,0
19920,PEDAGOGIA,6,1,0,94,15,71
19944,PEDAGOGIA,0,0,6,0,0,73
19950,PEDAGOGIA,3,1,0,93,6,18
20001,PEDAGOGIA,4,0,1,84,2,22
20020,PEDAGOGIA,38,17,49,275,86,324
20044,PEDAGOGIA,3,0,0,9,0,0
20047,PEDAGOGIA,2,0,0,57,0,0
20124,PEDAGOGIA,2,2,6,81,30,132
20153,PEDAGOGIA,1,3,4,80,30,172
20257,PEDAGOGIA,2,2,2,132,10,20
20298,PEDAGOGIA,4,0,0,83,6,8
20309,PEDAGOGIA,0,0,0,8,0,1
20344,PEDAGOGIA,0,0,0,10,4,8
20387,PEDAGOGIA,1,3,4,1,12,10
20398,PEDAGOGIA,2,2,27,7,3,274
20412,PEDAGOGIA,10,7,6,109,33,123
20438,PEDAGOGIA,1,1,0,68,12,28
20445,PEDAGOGIA,13,1,7,51,0,20
20456,PEDAGOGIA,3,0,0,62,15,24
20472,PEDAGOGIA,0,0,5,36,8,52
20476,PEDAGOGIA,3,0,0,7,2,9
20480,PEDAGOGIA,0,1,2,9,2,17
20573,PEDAGOGIA,1,0,0,15,3,11
20644,PEDAGOGIA,5,0,1,197,12,49
20704,PEDAGOGIA,1,0,0,2,2,0
20753,PEDAGOGIA,5,0,0,95,0,2
20923,PEDAGOGIA,2,7,6,40,43,105
20938,PEDAGOGIA,67,24,86,304,47,339
20988,PEDAGOGIA,1,0,1,29,0,4
21070,PEDAGOGIA,1,0,0,104,4,23
21137,PEDAGOGIA,6,4,41,89,30,495
21217,PEDAGOGIA,2,0,0,23,4,11
21247,PEDAGOGIA,0,0,20,27,0,130
21263,PEDAGOGIA,0,0,9,10,5,127
21264,PEDAGOGIA,0,0,0,6,1,5
21287,PEDAGOGIA,0,0,2,17,2,2
21303,PEDAGOGIA,2,1,0,178,10,47
21479,PEDAGOGIA,3,2,6,30,12,47
21482,PEDAGOGIA,0,1,4,65,3,26
21484,PEDAGOGIA,1,0,4,48,3,39
21489,PEDAGOGIA,4,0,0,109,2,15
21491,PEDAGOGIA,0,0,0,8,2,11
21500,PEDAGOGIA,9,0,8,150,12,150
21501,PEDAGOGIA,1,0,0,10,1,3
21551,PEDAGOGIA,2,13,1,14,71,3
21660,PEDAGOGIA,9,1,9,161,26,145
21677,PEDAGOGIA,9,0,6,138,8,31
21689,PEDAGOGIA,5,0,5,123,4,43
21720,PEDAGOGIA,1,0,0,0,0,1
21724,PEDAGOGIA,7,5,5,124,54,90
21737,PEDAGOGIA,28,12,19,644,156,450
21740,PEDAGOGIA,5,1,0,139,12,29
21752,PEDAGOGIA,1,0,0,20,2,2
21753,PEDAGOGIA,9,1,18,60,7,160
21760,PEDAGOGIA,8,0,1,192,2,65
21771,PEDAGOGIA,2,2,9,33,26,98
21778,PEDAGOGIA,3,1,1,38,0,0
21779,PEDAGOGIA,12,8,23,205,45,286
21799,PEDAGOGIA,2,2,1,26,22,11
21824,PEDAGOGIA,1,0,1,4,30,8
21828,PEDAGOGIA,2,2,5,24,12,53
21840,PEDAGOGIA,3,0,1,87,15,25
21873,PEDAGOGIA,2,3,4,3,31,20
21874,PEDAGOGIA,0,2,2,3,32,17
21875,PEDAGOGIA,0,3,6,13,27,106
21880,PEDAGOGIA,3,3,1,2,20,4
21885,PEDAGOGIA,3,2,0,22,19,6
21895,PEDAGOGIA,0,0,0,5,12,4
21913,PEDAGOGIA,4,3,1,23,6,6
21921,PEDAGOGIA,1,3,0,26,10,9
21992,PEDAGOGIA,13,7,30,151,56,232
22025,PEDAGOGIA,10,0,2,79,1,24
22039,PEDAGOGIA,8,6,17,44,48,197
22053,PEDAGOGIA,4,0,2,78,21,55
22075,PEDAGOGIA,14,13,11,210,63,75
22087,PEDAGOGIA,1,0,1,17,3,19
22092,PEDAGOGIA,0,0,2,3,0,31
24396,PEDAGOGIA,0,0,0,1,0,0
24937,PEDAGOGIA,0,0,0,4,0,1
25650,PEDAGOGIA,0,0,1,3,1,65
27930,PEDAGOGIA,0,0,0,3,0,0
28890,PEDAGOGIA,3,1,0,76,4,10
32470,PEDAGOGIA,2,0,2,88,0,8
33221,PEDAGOGIA,14,7,24,52,22,96
33281,PEDAGOGIA,0,0,0,1,0,0
34476,PEDAGOGIA,16,1,20,350,19,448
35172,PEDAGOGIA,8,1,0,248,4,10
37250,PEDAGOGIA,0,2,1,10,0,35
37278,PEDAGOGIA,1,0,1,28,5,24
37288,PEDAGOGIA,0,0,0,7,5,22
37291,PEDAGOGIA,11,2,12,138,19,99
37305,PEDAGOGIA,2,3,10,24,9,92
37777,PEDAGOGIA,7,0,0,138,2,5
37779,PEDAGOGIA,9,3,5,234,28,112
37781,PEDAGOGIA,17,4,21,540,151,489
37794,PEDAGOGIA,2,0,2,23,2,42
37795,PEDAGOGIA,6,0,3,100,2,33
38186,PEDAGOGIA,4,1,0,158,4,5
38189,PEDAGOGIA,25,8,18,561,122,420
38273,PEDAGOGIA,35,59,17,83,162,24
38276,PEDAGOGIA,23,13,75,69,61,436
38579,PEDAGOGIA,7,1,0,23,2,10
38807,PEDAGOGIA,2,0,0,37,6,7
38963,PEDAGOGIA,7,2,0,172,21,47
39119,PEDAGOGIA,0,0,0,5,1,0
39238,PEDAGOGIA,1,1,0,4,5,17
39269,PEDAGOGIA,0,0,0,15,15,5
39300,PEDAGOGIA,0,0,0,17,15,1
39393,PEDAGOGIA,0,3,0,6,18,4
39672,PEDAGOGIA,5,3,10,85,49,367
39688,PEDAGOGIA,2,0,1,26,7,15
40699,PEDAGOGIA,0,0,0,3,0,0
40808,PEDAGOGIA,1,7,30,25,16,94
41240,PEDAGOGIA,2,5,2,42,61,30
41263,PEDAGOGIA,1,5,1,29,25,15
41322,PEDAGOGIA,2,2,1,55,29,10
41505,PEDAGOGIA,4,4,1,52,52,30
41641,PEDAGOGIA,6,0,0,34,2,11
41677,PEDAGOGIA,2,2,100,25,4,627
41798,PEDAGOGIA,1,0,0,15,0,3
42019,PEDAGOGIA,11,7,33,194,42,333
42088,PEDAGOGIA,3,0,1,113,1,11
43080,PEDAGOGIA,0,0,0,2,0,0
43229,PEDAGOGIA,2,5,5,3,7,18
43242,PEDAGOGIA,0,3,7,12,16,44
43336,PEDAGOGIA,2,6,8,3,6,38
43399,PEDAGOGIA,4,0,4,54,11,164
43463,PEDAGOGIA,2,0,9,14,5,28
43743,PEDAGOGIA,9,6,11,47,18,86
44076,PEDAGOGIA,9,5,20,57,17,111
44295,PEDAGOGIA,5,0,0,78,1,0
44529,PEDAGOGIA,2,1,0,36,5,15
44532,PEDAGOGIA,6,2,3,74,12,55
44911,PEDAGOGIA,6,2,4,68,22,56
45836,PEDAGOGIA,4,4,58,27,22,241
46314,PEDAGOGIA,2,2,2,8,1,12
46353,PEDAGOGIA,0,0,1,6,7,13
46395,PEDAGOGIA,7,11,17,150,116,250
46474,PEDAGOGIA,1,2,8,9,7,146
46478,PEDAGOGIA,5,0,0,34,2,7
46480,PEDAGOGIA,7,1,0,87,2,9
46524,PEDAGOGIA,2,2,4,55,6,101
46546,PEDAGOGIA,2,0,4,105,4,87
46748,PEDAGOGIA,2,0,5,50,29,108
46775,PEDAGOGIA,3,5,10,37,14,83
46785,PEDAGOGIA,2,0,1,129,16,57
46801,PEDAGOGIA,2,0,1,60,0,4
46940,PEDAGOGIA,5,3,21,49,20,237
47579,PEDAGOGIA,2,2,1,35,1,24
47584,PEDAGOGIA,28,7,14,546,93,357
47793,PEDAGOGIA,2,0,1,86,2,8
47880,PEDAGOGIA,2,0,7,43,6,86
48024,PEDAGOGIA,1,0,0,0,0,0
48195,PEDAGOGIA,8,0,0,94,0,12
48307,PEDAGOGIA,13,6,10,238,22,64
48457,PEDAGOGIA,0,1,0,5,0,1
48592,PEDAGOGIA,2,0,0,15,1,7
48616,PEDAGOGIA,7,1,0,75,1,20
48650,PEDAGOGIA,1,1,6,18,6,18
48817,PEDAGOGIA,22,1,7,228,13,60
48827,PEDAGOGIA,8,0,3,101,7,37
48831,PEDAGOGIA,10,0,20,173,8,129
48834,PEDAGOGIA,7,2,2,312,35,52
48862,PEDAGOGIA,4,1,23,37,24,160
48869,PEDAGOGIA,37,0,51,93,6,112
48876,PEDAGOGIA,3,0,1,25,5,44
48897,PEDAGOGIA,2,0,5,12,7,23
48900,PEDAGOGIA,5,8,3,159,83,36
48908,PEDAGOGIA,10,1,4,152,11,29
48968,PEDAGOGIA,4,3,34,18,3,184
48974,PEDAGOGIA,0,0,3,17,2,46
48986,PEDAGOGIA,0,0,0,12,6,18
49033,PEDAGOGIA,5,2,8,104,29,85
49038,PEDAGOGIA,2,0,3,6,3,28
49076,PEDAGOGIA,4,1,2,110,8,17
49157,PEDAGOGIA,0,1,2,1,1,5
49225,PEDAGOGIA,5,0,0,76,4,1
49237,PEDAGOGIA,11,0,1,155,0,26
49274,PEDAGOGIA,6,0,1,62,0,3
49301,PEDAGOGIA,8,4,3,206,33,93
49351,PEDAGOGIA,2,1,1,100,9,38
49357,PEDAGOGIA,0,0,0,6,1,3
49360,PEDAGOGIA,2,1,11,14,7,77
49365,PEDAGOGIA,1,0,1,78,3,24
49495,PEDAGOGIA,12,5,4,64,18,25
49663,PEDAGOGIA,0,0,1,19,7,27
49687,PEDAGOGIA,15,12,66,127,90,300
49712,PEDAGOGIA,1,0,0,32,10,6
49841,PEDAGOGIA,0,0,0,1,0,4
49873,PEDAGOGIA,4,1,0,22,17,1
50079,PEDAGOGIA,5,3,2,21,12,94
50380,PEDAGOGIA,8,6,13,173,44,167
50389,PEDAGOGIA,0,0,0,9,1,22
50476,PEDAGOGIA,2,0,2,60,4,23
50891,PEDAGOGIA,0,0,1,5,0,6
50916,PEDAGOGIA,6,1,0,54,1,7
51067,PEDAGOGIA,3,4,6,38,29,123
51121,PEDAGOGIA,5,0,1,119,12,20
51186,PEDAGOGIA,3,0,0,54,15,50
51229,PEDAGOGIA,3,4,3,33,2,30
51397,PEDAGOGIA,0,0,2,8,1,22
51413,PEDAGOGIA,1,1,4,39,6,71
51536,PEDAGOGIA,5,1,32,50,12,486
51543,PEDAGOGIA,14,1,5,310,14,64
51972,PEDAGOGIA,13,5,4,104,4,11
52933,PEDAGOGIA,11,0,1,98,5,5
53379,PEDAGOGIA,1,0,2,15,0,12
53557,PEDAGOGIA,0,0,0,1,0,0
53875,PEDAGOGIA,0,0,0,0,0,2
54053,PEDAGOGIA,2,4,2,20,3,2
54136,PEDAGOGIA,1,0,0,26,12,16
54182,PEDAGOGIA,3,0,2,137,6,12
54230,PEDAGOGIA,3,1,2,7,3,49
54373,PEDAGOGIA,0,0,0,36,0,2
54516,PEDAGOGIA,5,7,28,20,24,147
54651,PEDAGOGIA,0,0,1,5,0,4
55059,PEDAGOGIA,0,1,1,26,5,22
55203,PEDAGOGIA,7,7,5,207,86,272
55236,PEDAGOGIA,7,0,7,57,14,120
55396,PEDAGOGIA,7,0,1,89,1,5
55782,PEDAGOGIA,2,1,0,24,0,8
56042,PEDAGOGIA,1,0,9,1,1,58
56134,PEDAGOGIA,3,2,8,47,10,184
56340,PEDAGOGIA,0,0,4,33,8,66
56346,PEDAGOGIA,8,0,3,114,11,39
56352,PEDAGOGIA,1,2,4,1,29,89
56353,PEDAGOGIA,0,1,3,0,32,99
56354,PEDAGOGIA,11,0,2,77,1,17
56356,PEDAGOGIA,3,0,6,64,13,74
56360,PEDAGOGIA,3,1,4,4,10,24
56498,PEDAGOGIA,4,0,13,37,4,64
56600,PEDAGOGIA,23,11,41,96,24,224
56724,PEDAGOGIA,5,0,0,173,8,34
56732,PEDAGOGIA,4,2,5,119,33,113
56734,PEDAGOGIA,11,4,6,146,41,118
56738,PEDAGOGIA,1,1,19,23,7,141
56741,PEDAGOGIA,0,0,0,1,0,0
56808,PEDAGOGIA,5,0,0,132,4,6
56842,PEDAGOGIA,4,0,0,27,0,6
56854,PEDAGOGIA,0,0,0,2,0,1
56912,PEDAGOGIA,0,1,1,32,15,41
57228,PEDAGOGIA,0,0,0,6,0,0
57376,PEDAGOGIA,12,1,1,106,6,26
57422,PEDAGOGIA,5,0,0,120,17,43
57630,PEDAGOGIA,3,0,0,20,3,8
57707,PEDAGOGIA,5,3,7,56,3,46
58154,PEDAGOGIA,3,0,17,35,8,178
58296,PEDAGOGIA,3,1,0,37,1,1
58310,PEDAGOGIA,4,0,45,13,4,234
58800,PEDAGOGIA,13,3,9,298,43,135
58907,PEDAGOGIA,5,1,2,44,18,57
58996,PEDAGOGIA,1,1,2,39,0,80
59052,PEDAGOGIA,3,0,0,254,2,2
59402,PEDAGOGIA,2,1,0,33,41,9
59505,PEDAGOGIA,0,0,0,30,6,29
59571,PEDAGOGIA,1,0,0,31,4,5
59596,PEDAGOGIA,1,0,0,19,1,7
59628,PEDAGOGIA,0,0,1,13,1,2
59841,PEDAGOGIA,4,1,6,77,12,69
59865,PEDAGOGIA,0,0,1,4,2,10
59940,PEDAGOGIA,0,0,0,18,1,4
59944,PEDAGOGIA,0,0,0,7,3,9
59972,PEDAGOGIA,1,0,1,20,1,4
59977,PEDAGOGIA,4,2,1,44,7,23
59988,PEDAGOGIA,1,0,0,25,4,5
59993,PEDAGOGIA,2,0,0,60,4,10
60040,PEDAGOGIA,0,0,2,43,3,24
60266,PEDAGOGIA,1,0,1,35,3,18
60420,PEDAGOGIA,1,3,0,5,11,31
61074,PEDAGOGIA,14,1,2,137,5,20
61284,PEDAGOGIA,1,3,25,31,20,132
62083,PEDAGOGIA,6,3,14,33,19,96
62229,PEDAGOGIA,1,1,0,38,18,12
62458,PEDAGOGIA,1,0,1,26,2,16
63550,PEDAGOGIA,0,0,0,22,32,9
63558,PEDAGOGIA,2,1,1,55,36,20
63726,PEDAGOGIA,12,3,1,374,22,67
64704,PEDAGOGIA,1,0,1,92,6,37
64811,PEDAGOGIA,0,0,0,66,14,9
64854,PEDAGOGIA,3,0,0,104,9,20
64908,PEDAGOGIA,0,0,0,0,1,2
64910,PEDAGOGIA,1,1,7,16,38,197
65173,PEDAGOGIA,0,0,0,6,2,6
66163,PEDAGOGIA,0,0,1,6,8,36
66167,PEDAGOGIA,0,0,1,11,17,47
66441,PEDAGOGIA,2,1,1,33,7,12
66491,PEDAGOGIA,1,1,26,51,15,241
66537,PEDAGOGIA,0,0,0,6,3,5
66622,PEDAGOGIA,5,5,18,168,54,254
66671,PEDAGOGIA,4,9,50,41,38,334
66699,PEDAGOGIA,2,1,0,15,3,28
66893,PEDAGOGIA,3,0,5,65,16,72
66917,PEDAGOGIA,24,4,3,97,7,12
66920,PEDAGOGIA,4,1,0,66,10,9
66926,PEDAGOGIA,0,0,1,30,0,7
66929,PEDAGOGIA,2,0,0,36,2,5
67004,PEDAGOGIA,10,1,2,98,4,17
67571,PEDAGOGIA,0,1,1,22,2,41
67661,PEDAGOGIA,0,0,0,11,4,8
68360,PEDAGOGIA,4,4,5,26,16,30
68408,PEDAGOGIA,0,0,0,3,1,6
68594,PEDAGOGIA,2,1,1,113,7,28
68696,PEDAGOGIA,4,0,1,108,7,6
68702,PEDAGOGIA,4,0,1,59,3,8
68902,PEDAGOGIA,0,0,1,0,1,4
69069,PEDAGOGIA,1,0,0,35,1,8
69132,PEDAGOGIA,0,0,9,5,10,146
69255,PEDAGOGIA,2,0,0,35,0,0
69386,PEDAGOGIA,1,7,1,33,49,14
69679,PEDAGOGIA,1,0,2,49,7,69
69832,PEDAGOGIA,1,0,0,11,2,6
70488,PEDAGOGIA,4,1,1,204,17,82
70492,PEDAGOGIA,22,9,14,831,151,640
70552,PEDAGOGIA,0,2,1,10,8,12
70732,PEDAGOGIA,3,0,2,54,3,21
70813,PEDAGOGIA,1,0,1,35,0,6
70920,PEDAGOGIA,2,0,0,34,1,17
71002,PEDAGOGIA,2,0,0,80,2,3
71320,PEDAGOGIA,2,0,9,13,5,91
71403,PEDAGOGIA,0,0,1,0,0,0
72129,PEDAGOGIA,1,0,1,1,1,1
72947,PEDAGOGIA,6,1,5,147,82,211
73064,PEDAGOGIA,5,11,1,44,58,24
73131,PEDAGOGIA,3,3,0,42,48,13
73192,PEDAGOGIA,31,29,96,183,151,563
73267,PEDAGOGIA,1,0,3,58,4,63
73449,PEDAGOGIA,22,3,1,146,6,28
73481,PEDAGOGIA,1,1,2,60,6,18
73514,PEDAGOGIA,3,0,2,49,2,8
73571,PEDAGOGIA,0,0,1,26,2,4
73580,PEDAGOGIA,9,1,3,128,4,53
73691,PEDAGOGIA,1,0,1,21,2,10
73782,PEDAGOGIA,12,7,46,43,24,291
73829,PEDAGOGIA,1,2,1,25,3,58
73832,PEDAGOGIA,3,0,1,33,1,11
73842,PEDAGOGIA,3,3,6,10,18,61
74021,PEDAGOGIA,1,0,0,8,2,4
74104,PEDAGOGIA,6,4,6,67,74,79
74174,PEDAGOGIA,7,13,10,28,80,79
74199,PEDAGOGIA,1,0,4,19,0,43
74212,PEDAGOGIA,0,2,0,5,11,30
74240,PEDAGOGIA,0,1,4,8,11,25
74272,PEDAGOGIA,11,0,0,172,1,5
74296,PEDAGOGIA,0,1,6,10,9,65
74446,PEDAGOGIA,2,4,5,10,5,41
74915,PEDAGOGIA,1,0,3,7,10,72
75009,PEDAGOGIA,6,0,7,78,3,26
75141,PEDAGOGIA,0,0,0,3,1,2
75161,PEDAGOGIA,1,1,0,10,0,7
75182,PEDAGOGIA,0,0,0,10,0,3
75198,PEDAGOGIA,1,0,0,8,0,4
75203,PEDAGOGIA,0,0,0,25,1,2
75396,PEDAGOGIA,1,2,6,10,15,22
75512,PEDAGOGIA,5,2,7,146,25,118
75724,PEDAGOGIA,15,2,3,154,22,10
79456,PEDAGOGIA,39,1,33,224,0,89
79960,PEDAGOGIA,3,0,0,64,2,8
79967,PEDAGOGIA,0,0,2,0,0,21
80234,PEDAGOGIA,1,0,37,7,6,265
80321,PEDAGOGIA,1,8,14,15,52,89
80680,PEDAGOGIA,0,0,0,2,0,1
80681,PEDAGOGIA,0,0,0,3,0,0
80682,PEDAGOGIA,0,0,0,1,0,0
80786,PEDAGOGIA,7,3,5,78,12,23
80795,PEDAGOGIA,1,2,18,28,8,166
80814,PEDAGOGIA,3,0,3,141,2,24
80922,PEDAGOGIA,18,11,31,85,38,93
81060,PEDAGOGIA,10,11,62,65,40,294
81247,PEDAGOGIA,3,0,4,55,22,23
81249,PEDAGOGIA,5,4,6,105,39,50
81548,PEDAGOGIA,5,1,0,103,13,27
81640,PEDAGOGIA,7,6,14,64,26,219
82392,PEDAGOGIA,2,1,0,39,3,16
82656,PEDAGOGIA,2,0,0,15,2,10
83040,PEDAGOGIA,4,0,1,86,8,12
83160,PEDAGOGIA,12,1,3,45,14,21
83173,PEDAGOGIA,7,1,2,416,16,29
83272,PEDAGOGIA,2,0,0,19,0,7
83344,PEDAGOGIA,5,39,29,22,290,146
83353,PEDAGOGIA,4,21,10,23,95,63
83356,PEDAGOGIA,0,10,10,9,51,72
83358,PEDAGOGIA,6,11,10,19,61,52
83390,PEDAGOGIA,2,14,11,18,94,83
83392,PEDAGOGIA,2,6,6,23,44,50
83394,PEDAGOGIA,0,12,7,20,130,83
83396,PEDAGOGIA,0,0,1,41,4,45
83402,PEDAGOGIA,3,15,7,28,112,84
83404,PEDAGOGIA,0,24,6,5,56,61
83411,PEDAGOGIA,1,13,10,13,71,42
83415,PEDAGOGIA,1,12,11,11,38,52
83417,PEDAGOGIA,3,14,4,15,89,68
83570,PEDAGOGIA,1,0,0,25,0,11
83833,PEDAGOGIA,3,6,1,17,28,15
83890,PEDAGOGIA,5,3,1,60,17,9
83990,PEDAGOGIA,1,9,10,23,62,290
84074,PEDAGOGIA,0,0,0,0,0,1
84809,PEDAGOGIA,0,0,1,0,0,2
84880,PEDAGOGIA,1,4,4,4,4,23
85154,PEDAGOGIA,0,0,0,0,0,2
85260,PEDAGOGIA,6,5,11,18,5,35
85276,PEDAGOGIA,7,0,15,33,10,36
85294,PEDAGOGIA,13,7,42,48,13,192
85345,PEDAGOGIA,23,7,40,265,46,598
85380,PEDAGOGIA,1,1,0,10,12,33
85482,PEDAGOGIA,0,1,1,6,7,19
85680,PEDAGOGIA,0,0,21,0,2,92
85688,PEDAGOGIA,2,2,4,32,6,113
85724,PEDAGOGIA,1,3,2,6,33,50
85750,PEDAGOGIA,0,0,1,19,2,21
85789,PEDAGOGIA,0,1,0,39,1,2
85806,PEDAGOGIA,2,1,16,58,7,362
86224,PEDAGOGIA,0,0,4,12,3,16
86602,PEDAGOGIA,1,6,6,20,45,112
86620,PEDAGOGIA,1,0,0,7,0,0
86627,PEDAGOGIA,3,0,2,55,4,52
86724,PEDAGOGIA,0,0,0,0,0,2
86756,PEDAGOGIA,10,0,3,122,7,17
86810,PEDAGOGIA,7,2,5,92,27,115
87206,PEDAGOGIA,4,3,1,148,27,49
87272,PEDAGOGIA,28,25,121,150,81,718
87454,PEDAGOGIA,11,0,1,89,1,4
87464,PEDAGOGIA,6,1,0,66,9,47
87544,PEDAGOGIA,5,1,0,107,4,25
87902,PEDAGOGIA,6,2,9,115,19,128
88030,PEDAGOGIA,0,0,0,15,0,5
88064,PEDAGOGIA,3,1,5,54,11,34
88152,PEDAGOGIA,1,3,4,16,36,30
88252,PEDAGOGIA,4,0,1,16,1,1
88530,PEDAGOGIA,6,6,25,30,24,200
88894,PEDAGOGIA,1,0,1,3,7,4
88912,PEDAGOGIA,7,0,5,170,7,53
89269,PEDAGOGIA,0,0,1,66,15,30
89710,PEDAGOGIA,21,15,19,690,170,543
89714,PEDAGOGIA,15,5,11,475,117,368
89890,PEDAGOGIA,7,0,1,211,10,38
89940,PEDAGOGIA,3,0,2,70,18,34
90222,PEDAGOGIA,6,1,4,123,11,51
90414,PEDAGOGIA,9,3,8,141,32,180
90424,PEDAGOGIA,3,0,3,42,2,15
90461,PEDAGOGIA,12,1,4,165,17,45
90523,PEDAGOGIA,0,1,0,2,2,2
90611,PEDAGOGIA,2,1,10,10,8,167
90612,PEDAGOGIA,1,0,17,13,16,185
90613,PEDAGOGIA,0,0,9,1,0,105
90614,PEDAGOGIA,1,3,11,20,10,224
90625,PEDAGOGIA,2,3,2,18,16,24
90675,PEDAGOGIA,4,0,0,51,2,64
90941,PEDAGOGIA,1,6,12,20,24,111
91099,PEDAGOGIA,0,0,2,10,2,21
91133,PEDAGOGIA,15,4,25,229,83,439
91715,PEDAGOGIA,3,1,5,76,9,68
91751,PEDAGOGIA,9,1,12,64,20,150
91769,PEDAGOGIA,3,3,1,116,39,54
91776,PEDAGOGIA,0,1,28,1,2,517
91779,PEDAGOGIA,0,0,1,0,1,2
91783,PEDAGOGIA,1,0,2,12,6,19
91903,PEDAGOGIA,3,4,2,5,4,37
91969,PEDAGOGIA,9,5,22,44,11,108
91975,PEDAGOGIA,5,4,19,25,12,54
92051,PEDAGOGIA,8,0,8,220,25,107
92054,PEDAGOGIA,18,6,13,410,128,308
92061,PEDAGOGIA,4,3,6,278,34,120
92087,PEDAGOGIA,0,2,1,4,10,15
92221,PEDAGOGIA,0,2,14,46,26,180
92260,PEDAGOGIA,17,2,4,209,11,56
92552,PEDAGOGIA,0,0,4,3,0,20
92559,PEDAGOGIA,3,1,1,74,10,42
92955,PEDAGOGIA,0,0,0,9,0,14
92984,PEDAGOGIA,0,0,0,9,0,1
93076,PEDAGOGIA,1,0,0,17,0,3
93396,PEDAGOGIA,2,1,4,43,17,83
93789,PEDAGOGIA,3,1,0,25,3,10
94307,PEDAGOGIA,6,2,7,65,14,45
94821,PEDAGOGIA,4,7,19,17,19,103
95057,PEDAGOGIA,4,4,17,47,17,209
95143,PEDAGOGIA,9,8,8,283,35,112
95185,PEDAGOGIA,0,1,0,0,0,0
95211,PEDAGOGIA,0,0,0,2,0,0
95213,PEDAGOGIA,8,0,2,56,5,16
95237,PEDAGOGIA,5,3,10,118,54,256
95284,PEDAGOGIA,1,2,1,50,11,42
95895,PEDAGOGIA,0,0,0,3,5,10
96372,PEDAGOGIA,0,0,0,2,3,18
96438,PEDAGOGIA,4,4,8,56,36,101
96483,PEDAGOGIA,2,4,4,5,26,6
96515,PEDAGOGIA,0,0,0,14,1,2
96771,PEDAGOGIA,3,2,0,92,4,17
96874,PEDAGOGIA,14,0,4,181,13,19
96953,PEDAGOGIA,6,1,2,100,11,49
97018,PEDAGOGIA,1,2,0,3,12,6
97066,PEDAGOGIA,7,2,1,249,24,65
97075,PEDAGOGIA,14,6,4,228,64,110
97143,PEDAGOGIA,0,0,0,14,0,0
97203,PEDAGOGIA,6,4,3,103,13,175
97243,PEDAGOGIA,13,1,3,286,4,41
97455,PEDAGOGIA,2,0,0,3,2,6
97503,PEDAGOGIA,1,0,2,4,5,10
97773,PEDAGOGIA,4,0,0,55,2,9
97775,PEDAGOGIA,2,2,0,80,17,53
97780,PEDAGOGIA,7,3,1,364,34,99
97882,PEDAGOGIA,23,4,16,578,59,282
97884,PEDAGOGIA,6,2,1,89,7,32
97939,PEDAGOGIA,1,0,0,31,2,11
98151,PEDAGOGIA,3,2,18,3,4,110
98178,PEDAGOGIA,2,0,1,55,2,4
98202,PEDAGOGIA,1,0,0,15,4,16
